,ID,Mesto,Okres,Druh,Stav,Ulica,Vytah,Ener_cert,Uzit_plocha,Latitude,Longitude,Cena,Rok_vystavby,Podlazie,Pocet_nadzem_podlazi,Lodzia,Balkon,Garazove_statie,Kurenie,Garaz
1397,nehnutelnosti.sk_4239822,Bratislava V - Petrzalka,okres Bratislava,3 izbovy byt,Čiastočná rekonštrukcia,Bradacova,Ano,,74,48.1149791,17.1144144,175000,,8,12,Ano,,,,
1398,nehnutelnosti.sk_4238521,Bratislava II - Ruzinov,okres Bratislava,1 izbovy byt,Pôvodný stav,,,,29,48.1575957,17.1628021,93000,,2,5,,,,,
1399,nehnutelnosti.sk_4199079,Bratislava V - Petrzalka,okres Bratislava,3 izbovy byt,Kompletná rekonštrukcia,Budatinska,Ano,,69,48.106060774575,17.101148169691,172000,,12,12,,,,,
1400,nehnutelnosti.sk_4241362,Bratislava V - Petrzalka,okres Bratislava,4 izbovy byt,Kompletná rekonštrukcia,Znievska,Ano,B,69,48.1024658,17.1046811,195000,,8,12,Ano,,,,
1401,nehnutelnosti.sk_4241357,Bratislava IV - Dubravka,okres Bratislava,3 izbovy byt,Kompletná rekonštrukcia,Janka Alexyho,Ano,nema,70,48.1862538,17.0430715,173000,,1,12,,Ano,,,
1402,nehnutelnosti.sk_4197261,Bratislava V - Petrzalka,okres Bratislava,3 izbovy byt,Kompletná rekonštrukcia,Budatinska,Ano,,69,48.106062287682,17.101144695878,164990,,6,12,Ano,,,,
1403,nehnutelnosti.sk_4215853,Bratislava V - Petrzalka,okres Bratislava,3 izbovy byt,Kompletná rekonštrukcia,Lubovnianska,Ano,,72,48.098146878854,17.116710301791,180000,,7,8,,,,,
1404,nehnutelnosti.sk_4241367,Bratislava V - Petrzalka,okres Bratislava,2 izbovy byt,Novostavba,Udernicka,Ano,,64,48.1219079,17.095392,199000,,2,7,Ano,,,,
1405,nehnutelnosti.sk_4152759,Bratislava V - Petrzalka,okres Bratislava,3 izbovy byt,Novostavba,,Ano,,,48.1112465,17.1110864,,2015,,,Ano,,,,
1406,nehnutelnosti.sk_4216014,Bratislava V - Petrzalka,okres Bratislava,3 izbovy byt,Čiastočná rekonštrukcia,Fedinova,,,73,48.117418065374,17.102861109106,166500,,9,12,5 m,,,,
1407,nehnutelnosti.sk_4214190,Bratislava V - Petrzalka,okres Bratislava,3 izbovy byt,Čiastočná rekonštrukcia,Fedinova,Ano,,77,48.1112465,17.1110864,165000,,9,12,5 m,,,,
1408,nehnutelnosti.sk_4138646,Bratislava I - Stare Mesto,okres Bratislava,3 izbovy byt,Novostavba,Kycerskeho,Ano,,85,48.1551958,17.1106876,320000,2005,5,6,,Ano,,,
1409,nehnutelnosti.sk_4241338,Bratislava II - Vrakuna,okres Bratislava,3 izbovy byt,Kompletná rekonštrukcia,Vrbova,,,85,48.14129116174,17.208519139909,149500,,5,7,4 m,,,,
1410,nehnutelnosti.sk_4072572,Bratislava II - Ruzinov,okres Bratislava,2 izbovy byt,Kompletná rekonštrukcia,Zahradnicka,Ano,,64,48.1547399,17.1336287,198500,,2,4,,,,Ustredne,
1411,nehnutelnosti.sk_4192245,Bratislava V - Petrzalka,okres Bratislava,4 izbovy byt,Čiastočná rekonštrukcia,Sintavska,Ano,,84,48.1062778,17.1079445,199000,,7,8,Ano,,,,
1412,nehnutelnosti.sk_4241347,Bratislava II - Ruzinov,okres Bratislava,4 izbovy byt,Kompletná rekonštrukcia,Sumracna,Ano,,68,48.1587412,17.1700022,215000,1970,,7,,,,Ustredne,
1413,nehnutelnosti.sk_4088332,Bratislava V - Petrzalka,okres Bratislava,Garsonka,Čiastočná rekonštrukcia,Osuskeho,Ano,B,,48.117985315194,17.111120431695,90000,,7,,,,,Ustredne,
1414,nehnutelnosti.sk_4182593,Bratislava V - Petrzalka,okres Bratislava,4 izbovy byt,Novostavba,Kopcianska,,,100,48.12170015,17.09877982508,231000,,,,,,,,
1415,nehnutelnosti.sk_4239988,Bratislava I - Stare Mesto,okres Bratislava,4 izbovy byt,Novostavba,Steinov dvor,Ano,,90,48.1484473,17.1076452,488000,2019,,7,,,,,
1416,nehnutelnosti.sk_4241297,Bratislava II - Vrakuna,okres Bratislava,Dvojgarsonka,Čiastočná rekonštrukcia,Stavbarska,Ano,nema,39,48.1398015,17.2044303,59500,,4,10,,,,,
1417,nehnutelnosti.sk_4103562,Bratislava V - Petrzalka,okres Bratislava,Garsonka,Pôvodný stav,Betliarska,,,24,48.098554188539,17.112987041473,89000,,,,,,,,
1418,nehnutelnosti.sk_4241249,Bratislava II - Ruzinov,okres Bratislava,2 izbovy byt,Čiastočná rekonštrukcia,Salviova,,,,48.152890336885,17.159529165797,170000,,,,,,,,
1419,nehnutelnosti.sk_4192242,Bratislava II - Vrakuna,okres Bratislava,1 izbovy byt,Kompletná rekonštrukcia,Hradska,,,35,48.1515887,17.2007772,109000,,3,3,,Ano,,,
1420,nehnutelnosti.sk_4241345,Bratislava V - Petrzalka,okres Bratislava,1 izbovy byt,Novostavba,Fialova,Ano,,31,48.08945831,17.12472692,109900,,3,6,Ano,,,,
1421,nehnutelnosti.sk_4222677,Bratislava I - Stare Mesto,okres Bratislava,4 izbovy byt,Čiastočná rekonštrukcia,Drotarska cesta,Ano,B,171,48.160482697659,17.080589210391,506000,,3,,23 m,,1 x,,
1422,nehnutelnosti.sk_4043822,Bratislava I - Stare Mesto,okres Bratislava,2 izbovy byt,Kompletná rekonštrukcia,Mikulasska,,,50,48.1485977,17.107748,240000,,,,,,,Ustredne,
1423,nehnutelnosti.sk_4227727,Bratislava IV - Dubravka,okres Bratislava,2 izbovy byt,Novostavba,Pri Hrubej luke,,,40,48.197610257623,17.036253430269,144900,,,,,,,,
1424,nehnutelnosti.sk_2954870,Bratislava V - Petrzalka,okres Bratislava,4 izbovy byt,Novostavba,,,,100,48.114204699999,17.0906023,231000,,,,,,,,
1425,nehnutelnosti.sk_4240961,Bratislava V - Petrzalka,okres Bratislava,3 izbovy byt,Kompletná rekonštrukcia,,Ano,,72,48.1181093,17.1069707,172500,1978,8,12,Ano,,,,
1426,nehnutelnosti.sk_4187990,Bratislava II - Ruzinov,okres Bratislava,2 izbovy byt,Novostavba,,,,53,48.734455,19.692993,205000,,,,,,,,
1427,nehnutelnosti.sk_4221509,Bratislava I - Stare Mesto,okres Bratislava,4 izbovy byt,Čiastočná rekonštrukcia,Bastova,,,145,48.144838,17.1059625,,,,,,,,,
1428,nehnutelnosti.sk_4227883,Bratislava IV - Dubravka,okres Bratislava,1 izbovy byt,Novostavba,Polianky,,,31,48.1767270162,17.055579965526,124800,,,,,,,,
1429,nehnutelnosti.sk_4241328,Bratislava IV - Karlova Ves,okres Bratislava,2 izbovy byt,Kompletná rekonštrukcia,Pupavova,,B,46,48.1636214,17.0481638,150000,,,,,,,,
1430,nehnutelnosti.sk_4213972,Bratislava II - Ruzinov,okres Bratislava,1 izbovy byt,Novostavba,Datelinova 4,Ano,,39,48.151721775622,17.160365347317,132000,2000,2,13,,,,,
1431,nehnutelnosti.sk_4240713,Bratislava II - Ruzinov,okres Bratislava,2 izbovy byt,Novostavba,Mlynske nivy,,,46,48.144357607593,17.15839927936,185900,,,,,,,,
1432,nehnutelnosti.sk_4219668,Bratislava III - Nove Mesto,okres Bratislava,1 izbovy byt,Novostavba,Tomasikova,,,38,48.17172665,17.146280586659,125000,,,,,,,,
1433,nehnutelnosti.sk_4241331,Bratislava IV - Dubravka,okres Bratislava,1 izbovy byt,Kompletná rekonštrukcia,Povazanova,Ano,B,38,48.1839051,17.0372536,112900,,11,12,,,,,
1434,nehnutelnosti.sk_4190989,Bratislava IV - Karlova Ves,okres Bratislava,3 izbovy byt,Kompletná rekonštrukcia,Ludovita Fullu,,,70,48.1551295,17.0485523,192000,,,,,,,,
1435,nehnutelnosti.sk_4221510,Bratislava III - Nove Mesto,okres Bratislava,4 izbovy byt,Novostavba,Tupeho,,,184,48.165490299999,17.117042399999,,,,,,,,,
1436,nehnutelnosti.sk_4094070,Bratislava V - Petrzalka,okres Bratislava,Garsonka,Čiastočná rekonštrukcia,Gessayova 45,Ano,,25,48.1192099,17.1110945,90000,,3,12,5 m,,,,
1437,nehnutelnosti.sk_4148355,Bratislava II - Vrakuna,okres Bratislava,1 izbovy byt,Čiastočná rekonštrukcia,,,,25,48.1421623,17.2129002,64000,,,,,,,,
1438,nehnutelnosti.sk_4186611,Bratislava IV - Karlova Ves,okres Bratislava,2 izbovy byt,Kompletná rekonštrukcia,Pupavova,,,46,48.16540879,17.04930663,151700,,,,,,,,
1439,nehnutelnosti.sk_4186581,Bratislava IV - Dubravka,okres Bratislava,4 izbovy byt,Kompletná rekonštrukcia,Klimkovicova,,,78,48.1795462,17.0409879,220000,,,,,,,,
1440,nehnutelnosti.sk_4241232,Bratislava IV - Devinska Nova Ves,okres Bratislava,Garsonka,Čiastočná rekonštrukcia,Jana Jonasa,Ano,,28,48.2243484,16.9891275,67000,1990,5,7,,,,,
1441,nehnutelnosti.sk_4207537,Bratislava II - Podunajske Biskupice,okres Bratislava,3 izbovy byt,Čiastočná rekonštrukcia,Bieloruska,,,72,48.1393266,17.200566,129990,,,,,,,Ustredne,
1442,nehnutelnosti.sk_4186612,Bratislava IV - Karlova Ves,okres Bratislava,4 izbovy byt,Čiastočná rekonštrukcia,Majernikova,,,79,48.1517079,17.0513848,175000,,,,,,,,
1443,nehnutelnosti.sk_4186621,Bratislava IV - Lamac,okres Bratislava,2 izbovy byt,Kompletná rekonštrukcia,Malokarpatske namestie,,,67,48.1942971,17.054532,171600,,,,,,,,
1444,nehnutelnosti.sk_4186602,Bratislava V - Petrzalka,okres Bratislava,3 izbovy byt,Čiastočná rekonštrukcia,Sustekova,,,83,48.1261198,17.1241614,182000,,,,,,,,
1445,nehnutelnosti.sk_4241233,Bratislava IV - Karlova Ves,okres Bratislava,2 izbovy byt,Čiastočná rekonštrukcia,Pupavova,Ano,,46,48.1636214,17.0481638,149900,,1,8,,,,,
1446,nehnutelnosti.sk_4186617,Bratislava IV - Devinska Nova Ves,okres Bratislava,4 izbovy byt,Čiastočná rekonštrukcia,Pavla Horova,,,82,48.202108,16.9807575,165000,,,,,,,,
1447,nehnutelnosti.sk_4186600,Bratislava IV - Dubravka,okres Bratislava,1 izbovy byt,Novostavba,Agatova,,,32,48.19901243,17.03598499,111600,,,,,,,,
1448,nehnutelnosti.sk_4215595,Bratislava III - Nove Mesto,okres Bratislava,1 izbovy byt,Čiastočná rekonštrukcia,Ceska,Ano,,33,48.1622879,17.129197,99900,,6,6,,,,,
1449,nehnutelnosti.sk_4186608,Bratislava II - Ruzinov,okres Bratislava,3 izbovy byt,Kompletná rekonštrukcia,Mesacna,,,81,48.1642536,17.1664502,227000,,,,,,,,
1450,nehnutelnosti.sk_4186594,Bratislava II - Ruzinov,okres Bratislava,2 izbovy byt,Novostavba,Kastielska,,,58,48.1494032,17.1666097,179000,,,,,,,,
1451,nehnutelnosti.sk_4227857,Bratislava V - Petrzalka,okres Bratislava,4 izbovy byt,Kompletná rekonštrukcia,Znievska,Ano,,72,48.1024658,17.1046811,196800,,8,12,Ano,,,,
1452,nehnutelnosti.sk_4241228,Bratislava IV - Devinska Nova Ves,okres Bratislava,3 izbovy byt,Čiastočná rekonštrukcia,,Ano,,70,48.2050206,16.9807645,154500,,12,12,,Ano,,,
1453,nehnutelnosti.sk_4139569,Bratislava III - Raca,okres Bratislava,3 izbovy byt,Čiastočná rekonštrukcia,Sklabinska,Ano,,78,48.2011129,17.167281,150000,,3,8,,,,Ustredne,
1454,nehnutelnosti.sk_4186630,Bratislava IV - Karlova Ves,okres Bratislava,3 izbovy byt,Kompletná rekonštrukcia,Ludovita Fullu,,,70,48.1571988,17.047653,191700,,,,,,,,
1455,nehnutelnosti.sk_4186628,Bratislava IV - Dubravka,okres Bratislava,1 izbovy byt,Kompletná rekonštrukcia,Povazanova,,,38,48.1829984,17.0369603,114600,,,,,,,,
1456,nehnutelnosti.sk_4204015,Bratislava IV - Karlova Ves,okres Bratislava,2 izbovy byt,Novostavba,Kresankova,Ano,A,69,48.1501475,17.0502296,189900,2009,2,6,,,,,
1457,nehnutelnosti.sk_4197865,Bratislava I - Stare Mesto,okres Bratislava,2 izbovy byt,Kompletná rekonštrukcia,Vajanskeho nabrezie,Ano,,60,48.1405,17.1138203,295000,1950,1,5,,,,,
1458,nehnutelnosti.sk_4241234,Bratislava V - Petrzalka,okres Bratislava,3 izbovy byt,Kompletná rekonštrukcia,Namestie Hraniciarov,,,86,48.1224336,17.1164016,179500,,1,,,,,,
1459,nehnutelnosti.sk_4213220,Bratislava V - Petrzalka,okres Bratislava,3 izbovy byt,Kompletná rekonštrukcia,,Ano,A,71,48.1108704,17.1115417,169500,,8,12,,,,Ustredne,
1460,nehnutelnosti.sk_4227723,Bratislava V - Petrzalka,okres Bratislava,2 izbovy byt,Novostavba,Udernicka,Ano,,64,48.1219079,17.095392,200700,2020,2,7,,Ano,,,
1461,nehnutelnosti.sk_4186604,Bratislava V - Petrzalka,okres Bratislava,3 izbovy byt,Kompletná rekonštrukcia,Romanova,,,74,48.116688,17.1131916,192000,,,,,,,,
1462,nehnutelnosti.sk_4207107,Bratislava V - Petrzalka,okres Bratislava,2 izbovy byt,Novostavba,Fialova,Ano,A,65,48.1181093,17.1069707,169900,2020,4,5,,,,,
1463,nehnutelnosti.sk_4186613,Bratislava II - Ruzinov,okres Bratislava,3 izbovy byt,Kompletná rekonštrukcia,Martincekova,,,70,48.1498196,17.1503757,221000,,,,,,,,
1464,nehnutelnosti.sk_4225527,Bratislava III - Nove Mesto,okres Bratislava,1 izbovy byt,Kompletná rekonštrukcia,Sibirska,,,41,48.164164,17.1225914,114000,,,5,,,,,
1465,nehnutelnosti.sk_4186616,Bratislava II - Podunajske Biskupice,okres Bratislava,2 izbovy byt,Novostavba,Estonska,,,52,48.1076747,17.2197367,123000,,,,,,,,
1466,nehnutelnosti.sk_4197830,Bratislava V - Petrzalka,okres Bratislava,4 izbovy byt,Čiastočná rekonštrukcia,Mamateyova,,,80,48.1219533,17.129756,201700,,3,4,Ano,,,,
1467,nehnutelnosti.sk_4222447,Bratislava V - Petrzalka,okres Bratislava,1 izbovy byt,Čiastočná rekonštrukcia,Topolcianska,,B,36,48.1076999,17.1093952,,,,,,,,,
1468,nehnutelnosti.sk_4213055,Bratislava V - Petrzalka,okres Bratislava,3 izbovy byt,Kompletná rekonštrukcia,Rovniankova,Ano,B,73,48.1164704,17.1112618,167500,,4,12,Ano,,,,
1469,nehnutelnosti.sk_4194961,Bratislava V - Petrzalka,okres Bratislava,4 izbovy byt,Kompletná rekonštrukcia,Rontgenova,Ano,,83,48.1265473,17.1034696,239000,,4,8,Ano,,,,
1470,nehnutelnosti.sk_4186601,Bratislava IV - Dubravka,okres Bratislava,5 a viac izbovy byt,Novostavba,Saratovska,,,167,48.1979472,17.0327917,452000,,,,,,,,
1471,nehnutelnosti.sk_3691270,Bratislava I - Stare Mesto,okres Bratislava,4 izbovy byt,Čiastočná rekonštrukcia,Biela,,nema,162,48.1442,17.1073,339000,,3,3,Ano,,,Ustredne,
1472,nehnutelnosti.sk_4141611,Bratislava V - Petrzalka,okres Bratislava,3 izbovy byt,Čiastočná rekonštrukcia,Sustekova,,,73,48.1278202,17.1245688,169500,,,,,,,,
1473,nehnutelnosti.sk_4191141,Bratislava V - Petrzalka,okres Bratislava,3 izbovy byt,Kompletná rekonštrukcia,Wolkrova,,D,70,48.1254395,17.1087584,194990,,,,,,,,
1474,nehnutelnosti.sk_4206365,Bratislava IV - Dubravka,okres Bratislava,1 izbovy byt,Čiastočná rekonštrukcia,Drobneho,Ano,,33,48.1910216,17.039661,111700,,10,12,,,,,
1475,nehnutelnosti.sk_4182574,Bratislava II - Ruzinov,okres Bratislava,3 izbovy byt,Novostavba,Trnavska cesta,Ano,B,68,48.1636837,17.1467219,189999,2020,5,8,,,,,
1476,nehnutelnosti.sk_4167616,Bratislava II - Podunajske Biskupice,okres Bratislava,2 izbovy byt,Kompletná rekonštrukcia,Latoricka,Ano,,53,48.13532,17.2118958,133900,,4,8,,,,Ustredne,
1477,nehnutelnosti.sk_4186617,Bratislava IV - Devinska Nova Ves,okres Bratislava,4 izbovy byt,Čiastočná rekonštrukcia,Pavla Horova,,,82,48.202108,16.9807575,165000,,,,,,,,
1478,nehnutelnosti.sk_4121451,Bratislava III - Nove Mesto,okres Bratislava,2 izbovy byt,Kompletná rekonštrukcia,Racianska,Ano,,59,48.1808007,17.1291856,159000,,1,8,,,,Ustredne,
1479,nehnutelnosti.sk_4168368,Bratislava V - Petrzalka,okres Bratislava,3 izbovy byt,Čiastočná rekonštrukcia,Benadicka,,,68,48.0996144,17.1070339,165500,,,,,,,,
1480,nehnutelnosti.sk_4227919,Bratislava III - Nove Mesto,okres Bratislava,1 izbovy byt,Kompletná rekonštrukcia,Sportova,,,33,48.1608433,17.1328243,120600,,,5,,,,,
1481,nehnutelnosti.sk_4182908,Bratislava II - Vrakuna,okres Bratislava,3 izbovy byt,Novostavba,Raztocna,,A,65,48.1494213,17.2158553,149900,2020,,,,,,Lokalne,
1482,nehnutelnosti.sk_4085183,Bratislava I - Stare Mesto,okres Bratislava,3 izbovy byt,Čiastočná rekonštrukcia,Nabrezie arm. gen. L. Svobodu,Ano,,69,48.1428171,17.0842162,199999,,3,12,Ano,,,,
1483,nehnutelnosti.sk_3885848,Bratislava I - Stare Mesto,okres Bratislava,2 izbovy byt,Čiastočná rekonštrukcia,Banskobystricka,Ano,,60,48.1504563,17.1091537,239900,,3,4,,,,Lokalne,
1484,nehnutelnosti.sk_4216805,Bratislava IV - Dubravka,okres Bratislava,3 izbovy byt,Čiastočná rekonštrukcia,Lipskeho,,,66,48.1900143,17.0354818,164999,,12,12,Ano,,,Ustredne,
1485,nehnutelnosti.sk_4197987,Bratislava V - Petrzalka,okres Bratislava,Garsonka,Čiastočná rekonštrukcia,Sustekova,Ano,,25,48.1278202,17.1245688,111700,,11,12,Ano,,,,
1486,nehnutelnosti.sk_4240907,Bratislava V - Petrzalka,okres Bratislava,3 izbovy byt,Kompletná rekonštrukcia,Topolcianska,Ano,,88,48.1085812,17.1094682,197800,,3,12,Ano,,,,
1487,nehnutelnosti.sk_4113884,Bratislava IV - Dubravka,okres Bratislava,3 izbovy byt,Čiastočná rekonštrukcia,Ozvoldikova,,,73,48.1937732,17.0308483,158900,,2,12,,,,,
1488,nehnutelnosti.sk_4186618,Bratislava II - Ruzinov,okres Bratislava,3 izbovy byt,Kompletná rekonštrukcia,Trnavska cesta,,,76,48.15945549,17.13661671,235000,,,,,,,,
1489,nehnutelnosti.sk_4186605,Bratislava II - Ruzinov,okres Bratislava,1 izbovy byt,Kompletná rekonštrukcia,Nezabudkova,,,46,48.15017868,17.1522212,136900,,,,,,,,
1490,nehnutelnosti.sk_4186632,Bratislava II - Ruzinov,okres Bratislava,3 izbovy byt,Kompletná rekonštrukcia,Muskatova,,,68,48.15064115,17.15873368,239990,,,,,,,,
1491,nehnutelnosti.sk_4230916,Bratislava III - Nove Mesto,okres Bratislava,1 izbovy byt,Kompletná rekonštrukcia,Racianska,Ano,,32,48.1808007,17.1291856,92700,,3,10,Ano,,,,
1492,nehnutelnosti.sk_4205859,Bratislava III - Raca,okres Bratislava,1 izbovy byt,Kompletná rekonštrukcia,Kadnarova,,,38,48.2007014,17.1431732,121700,,3,5,,,,,
1493,nehnutelnosti.sk_4103043,Bratislava I - Stare Mesto,okres Bratislava,2 izbovy byt,Čiastočná rekonštrukcia,Gorkeho,Ano,B,62,48.1429541,17.1110094,289500,1913,7,8,,,,,
1494,nehnutelnosti.sk_4186599,Bratislava II - Ruzinov,okres Bratislava,3 izbovy byt,Pôvodný stav,Hranicna,,,80,48.1488891,17.1579435,202000,,,,,,,,
1495,nehnutelnosti.sk_4213778,Bratislava I - Stare Mesto,okres Bratislava,1 izbovy byt,Kompletná rekonštrukcia,Ulica 29. augusta,,,34,48.1469185,17.1232277,149000,,2,5,,,,,
1496,nehnutelnosti.sk_4137249,Bratislava V - Petrzalka,okres Bratislava,4 izbovy byt,Novostavba,Zadunajska cesta,,A,207,48.1302298,17.1016584,,2020,18,18,,,,,
1497,nehnutelnosti.sk_4171953,Bratislava II - Ruzinov,okres Bratislava,2 izbovy byt,Novostavba,Trnavska cesta,Ano,,61,48.1636837,17.1467219,184990,255,7,9,,Ano,,,
1498,nehnutelnosti.sk_4166515,Bratislava III - Nove Mesto,okres Bratislava,2 izbovy byt,Novostavba,Tomasikova 50,,B,58,48.1712321,17.1499302,180000,2007,1,,,,,Lokalne,
1499,nehnutelnosti.sk_4143941,Bratislava I - Stare Mesto,okres Bratislava,1 izbovy byt,Čiastočná rekonštrukcia,Spitalska,,nema,34,48.14567701,17.11366867,144000,,,,,,,,
1500,nehnutelnosti.sk_4163843,Bratislava II - Ruzinov,okres Bratislava,2 izbovy byt,Kompletná rekonštrukcia,Dolezalova,,B,61,48.1699814,17.1616774,165000,,,,,,,,
1501,nehnutelnosti.sk_4204444,Bratislava II - Ruzinov,okres Bratislava,2 izbovy byt,Novostavba,Na Piesku,Ano,A,53,48.1533682,17.1876932,185000,2020,3,5,,,,,
1502,nehnutelnosti.sk_4159508,Bratislava I - Stare Mesto,okres Bratislava,2 izbovy byt,Kompletná rekonštrukcia,Zahradnicka 1,,,50,48.152078619957,17.121075999513,170000,,,,,,,Ustredne,
1503,nehnutelnosti.sk_4186770,Bratislava II - Ruzinov,okres Bratislava,3 izbovy byt,Pôvodný stav,Sklenarova,Ano,C,78,48.1503468,17.1459938,220000,,4,7,,Ano,,,
1504,nehnutelnosti.sk_4172633,Bratislava IV - Karlova Ves,okres Bratislava,3 izbovy byt,Kompletná rekonštrukcia,Ludovita Fullu,Ano,C,70,48.155117,17.0495743,190000,1990,7,10,,,,,
1505,nehnutelnosti.sk_4183513,Bratislava IV - Karlova Ves,okres Bratislava,3 izbovy byt,Čiastočná rekonštrukcia,Veternicova,,nema,66,48.1537545,17.0579368,183000,,,,,,,,
1506,nehnutelnosti.sk_4196249,Bratislava V - Petrzalka,okres Bratislava,4 izbovy byt,Čiastočná rekonštrukcia,Mamateyova,,C,80,48.1219533,17.129756,200000,,2,4,Ano,,,,
1507,nehnutelnosti.sk_4241171,Bratislava V - Petrzalka,okres Bratislava,3 izbovy byt,Čiastočná rekonštrukcia,,,,73,48.1112465,17.1110864,195000,,,,,,,,
1508,nehnutelnosti.sk_4239299,Bratislava III - Nove Mesto,okres Bratislava,2 izbovy byt,Kompletná rekonštrukcia,Vajnorska,Ano,nema,44,48.159818836624,17.129778916602,159900,,5,,,,,Ustredne,
1509,nehnutelnosti.sk_4173350,Bratislava II - Ruzinov,okres Bratislava,3 izbovy byt,Kompletná rekonštrukcia,Muskatova,Ano,nema,68,48.1509525,17.1587467,239990,,5,9,,,,,
1510,nehnutelnosti.sk_3877570,Bratislava V - Petrzalka,okres Bratislava,1 izbovy byt,Novostavba,Antolska,,,40,48.1108704,17.1115417,116000,,,,,,,,
1511,nehnutelnosti.sk_4206605,Bratislava III - Nove Mesto,okres Bratislava,3 izbovy byt,Novostavba,Tupeho,Ano,,86,48.1638925,17.1167408,289900,,4,4,Ano,Ano,,,
1512,nehnutelnosti.sk_4241019,Bratislava II - Ruzinov,okres Bratislava,2 izbovy byt,Novostavba,Plynarenska,,,63,48.1447841,17.1419905,227900,,,,,,,,
1513,nehnutelnosti.sk_4151651,Bratislava I - Stare Mesto,okres Bratislava,Garsonka,Čiastočná rekonštrukcia,Spitalska,,,15,48.147889,17.115911,78800,,,,,,,,
1514,nehnutelnosti.sk_4208777,Bratislava III - Nove Mesto,okres Bratislava,2 izbovy byt,Novostavba,Magurska,Ano,,76,48.169167804102,17.095557922544,215000,,2,6,8 m,,,,
1515,nehnutelnosti.sk_4143971,Bratislava II - Ruzinov,okres Bratislava,3 izbovy byt,Kompletná rekonštrukcia,Sumracna,Ano,C,65,48.1587412,17.1700022,164900,,,7,Ano,,,,
1516,nehnutelnosti.sk_4193791,Bratislava V - Petrzalka,okres Bratislava,4 izbovy byt,Kompletná rekonštrukcia,Rontgenova,Ano,C,83,48.1265473,17.1034696,239000,,4,8,,,,,
1517,nehnutelnosti.sk_3945248,Bratislava IV - Dubravka,okres Bratislava,Garsonka,Kompletná rekonštrukcia,Saratovska,Ano,,28,48.1888275,17.0290279,91500,,3,12,,,,Ustredne,
1518,nehnutelnosti.sk_4123950,Bratislava II - Ruzinov,okres Bratislava,3 izbovy byt,Čiastočná rekonštrukcia,Muskatova,,,68,48.15064115,17.158733680008,179000,,,,,,,,
1519,nehnutelnosti.sk_3684840,Bratislava I - Stare Mesto,okres Bratislava,4 izbovy byt,Novostavba,Zamocka,Ano,nema,141,48.1485977,17.107748,515000,,4,6,,,,,
1520,nehnutelnosti.sk_4179433,Bratislava I - Stare Mesto,okres Bratislava,4 izbovy byt,Pôvodný stav,Kozia,,,139,48.1469282,17.1023583,329900,,,,,,,,
1521,nehnutelnosti.sk_4142130,Bratislava II - Podunajske Biskupice,okres Bratislava,3 izbovy byt,Novostavba,Kazanska,,,89,48.1345078,17.205864,179990,,,,,Ano,,,
1522,nehnutelnosti.sk_4241018,Bratislava I - Stare Mesto,okres Bratislava,4 izbovy byt,Novostavba,Blumentalska,Ano,,146,48.1541213,17.1215971,488000,2019,,,,,Ano,,
1523,nehnutelnosti.sk_4142129,Bratislava IV - Karlova Ves,okres Bratislava,2 izbovy byt,Kompletná rekonštrukcia,Liscie udolie,,,47,48.1578717,17.057563,152500,,,,,,,,
1524,nehnutelnosti.sk_4210669,Bratislava I - Stare Mesto,okres Bratislava,1 izbovy byt,Kompletná rekonštrukcia,,Ano,nema,39,48.146703249866,17.108774399043,159999,,2,,,,,,
1525,nehnutelnosti.sk_4203638,Bratislava II - Podunajske Biskupice,okres Bratislava,2 izbovy byt,Kompletná rekonštrukcia,Ipelska,,,38,48.125210154348,17.210910424395,104900,,,,,,,,
1526,nehnutelnosti.sk_4204148,Bratislava II - Vrakuna,okres Bratislava,3 izbovy byt,Kompletná rekonštrukcia,Vrbova,,,85,48.141304954176,17.208399461217,149500,,5,7,4 m,,,,
1527,nehnutelnosti.sk_4143968,Bratislava II - Ruzinov,okres Bratislava,2 izbovy byt,Čiastočná rekonštrukcia,Caklovska,Ano,nema,53,48.1588688,17.1579219,,,1,9,,Ano,,,
1528,nehnutelnosti.sk_4231527,Bratislava IV - Lamac,okres Bratislava,2 izbovy byt,Novostavba,Hany Ponickej,,B,35,48.2089235,17.0269657,135000,,,,,,,,
1529,nehnutelnosti.sk_4227968,Bratislava I - Stare Mesto,okres Bratislava,Garsonka,Kompletná rekonštrukcia,Sancova,,,29,48.1571318,17.1165516,139900,1950,5,6,,,,Ustredne,
1530,nehnutelnosti.sk_4232004,Bratislava II - Podunajske Biskupice,okres Bratislava,5 a viac izbovy byt,Čiastočná rekonštrukcia,Podunajska,,nema,196,48.1431657,17.1989893,248000,1998,1,,,,,Lokalne,
1531,nehnutelnosti.sk_4209867,Bratislava IV - Dubravka,okres Bratislava,4 izbovy byt,Čiastočná rekonštrukcia,Koprivnicka,,nema,107,48.1848438,17.0314917,229900,,1,3,,,,,
1532,nehnutelnosti.sk_4227105,Bratislava IV - Dubravka,okres Bratislava,1 izbovy byt,Kompletná rekonštrukcia,Luda Zubka,Ano,B,31,48.1789695,17.0463462,117000,,1,,Ano,,,,
1533,nehnutelnosti.sk_4227167,Bratislava V - Petrzalka,okres Bratislava,3 izbovy byt,Kompletná rekonštrukcia,Mlynarovicova,Ano,,71,48.1266613,17.1210509,184000,1978,5,,Ano,,,,
